leaf_parent,pctOfApps.x,company,pctOfApps.y,country
Taboola,5.493264647179819e-5,Taboola,5.493264647179819e-5,US
Weather.com.cn,5.493264647179819e-5,Weather.com.cn,5.493264647179819e-5,CN
Webklipper,5.493264647179819e-5,Webklipper,5.493264647179819e-5,NA
At Internet,4.8829019086042835e-5,At Internet,4.8829019086042835e-5,NA
Drugsite Trust,4.8829019086042835e-5,Drugsite Trust,4.8829019086042835e-5,US
Viglink,4.8829019086042835e-5,Viglink,4.8829019086042835e-5,NA
AFCV Holdings,4.272539170028748e-5,Foresee,3.662176431453213e-5,US
AFCV Holdings,4.272539170028748e-5,Answers Corporation,6.103627385755354e-6,US
Fastly,4.272539170028748e-5,Fastly,4.272539170028748e-5,NA
Outbrain,4.272539170028748e-5,Outbrain,4.272539170028748e-5,US
Comcast,3.662176431453213e-5,Theplatform,2.4414509543021417e-5,NA
Comcast,3.662176431453213e-5,Stickyads.tv,1.2207254771510709e-5,US
Comcast,3.662176431453213e-5,Stickyads.tv,1.2207254771510709e-5,NA
Flipp,3.662176431453213e-5,Flipp,3.662176431453213e-5,CA
PC Group,3.662176431453213e-5,Pc Group,3.662176431453213e-5,CN
Activision Blizzard,3.051813692877677e-5,King,3.051813692877677e-5,NA
Airbnb,3.051813692877677e-5,Airbnb,3.051813692877677e-5,NA
Hearst,3.051813692877677e-5,Hearst,3.051813692877677e-5,US
Liveperson,3.051813692877677e-5,Liveperson,3.051813692877677e-5,NA
Rambler,3.051813692877677e-5,Rambler,3.051813692877677e-5,NA
Swrve,3.051813692877677e-5,Swrve,3.051813692877677e-5,NA
Amgdgt,2.4414509543021417e-5,Amgdgt,2.4414509543021417e-5,NA
CBS Corporation,2.4414509543021417e-5,Cbs Corporation,2.4414509543021417e-5,US
DataXu,2.4414509543021417e-5,Dataxu,2.4414509543021417e-5,US
etracker,2.4414509543021417e-5,Etracker,2.4414509543021417e-5,DE
Hyprmx,2.4414509543021417e-5,Hyprmx,2.4414509543021417e-5,NA
Media Math,2.4414509543021417e-5,Media Math,2.4414509543021417e-5,US
Medialytics,2.4414509543021417e-5,Medialytics,2.4414509543021417e-5,NA
Priceline,2.4414509543021417e-5,Booking,2.4414509543021417e-5,NA
Qualtrics,2.4414509543021417e-5,Qualtrics,2.4414509543021417e-5,NA
Statcounter,2.4414509543021417e-5,Statcounter,2.4414509543021417e-5,IE
Tealium,2.4414509543021417e-5,Tealium,2.4414509543021417e-5,NA
9Gag,1.8310882157266065e-5,9Gag,1.8310882157266065e-5,NA
Adriver,1.8310882157266065e-5,Adriver,1.8310882157266065e-5,NA
Adsrvr,1.8310882157266065e-5,Adsrvr,1.8310882157266065e-5,NA
Audiencescience,1.8310882157266065e-5,Audiencescience,1.8310882157266065e-5,NA
Awin1,1.8310882157266065e-5,Awin1,1.8310882157266065e-5,NA
Citymapper,1.8310882157266065e-5,Citymapper,1.8310882157266065e-5,NA
Disney,1.8310882157266065e-5,Disney,1.8310882157266065e-5,NA
Esa,1.8310882157266065e-5,Esa,1.8310882157266065e-5,NA
Eyeview,1.8310882157266065e-5,Eyeview,1.8310882157266065e-5,NA
Hilton,1.8310882157266065e-5,Hilton,1.8310882157266065e-5,NA
Loopme,1.8310882157266065e-5,Loopme,1.8310882157266065e-5,NA
Mode Media,1.8310882157266065e-5,Mode Media,1.8310882157266065e-5,US
Teads,1.8310882157266065e-5,Teads,1.8310882157266065e-5,US
Thetrainline,1.8310882157266065e-5,Thetrainline,1.8310882157266065e-5,NA
Tradedoubler,1.8310882157266065e-5,Tradedoubler,1.8310882157266065e-5,SE
Treasuredata,1.8310882157266065e-5,Treasuredata,1.8310882157266065e-5,NA
Tube Mogul,1.8310882157266065e-5,Tube Mogul,1.8310882157266065e-5,US
Videology Group,1.8310882157266065e-5,Videology Group,1.8310882157266065e-5,US
Wish,1.8310882157266065e-5,Wish,1.8310882157266065e-5,NA
Actua,1.2207254771510709e-5,Govdelivery,1.2207254771510709e-5,US
Adfox,1.2207254771510709e-5,Adfox,1.2207254771510709e-5,NA
Baifendian,1.2207254771510709e-5,Baifendian,1.2207254771510709e-5,CN
Dyn,1.2207254771510709e-5,Dyn,1.2207254771510709e-5,NA
Ebix,1.2207254771510709e-5,Ebix,1.2207254771510709e-5,US
Gfk,1.2207254771510709e-5,Gfk,1.2207254771510709e-5,NA
Nationalrail,1.2207254771510709e-5,Nationalrail,1.2207254771510709e-5,NA
Neodata Group,1.2207254771510709e-5,Neodata Group,1.2207254771510709e-5,IT
Otherlevels,1.2207254771510709e-5,Otherlevels,1.2207254771510709e-5,NA
Richrelevance,1.2207254771510709e-5,Richrelevance,1.2207254771510709e-5,NA
Shanghai 2345 Network Technology,1.2207254771510709e-5,Shanghai 2345 Network Technology,1.2207254771510709e-5,CN
Sharethrough,1.2207254771510709e-5,Sharethrough,1.2207254771510709e-5,US
Spot X Change,1.2207254771510709e-5,Spot X Change,1.2207254771510709e-5,US
The Property Software Group,1.2207254771510709e-5,Zoopla,1.2207254771510709e-5,NA
The Property Software Group,1.2207254771510709e-5,Primelocation,6.103627385755354e-6,NA
Vizury,1.2207254771510709e-5,Vizury,1.2207254771510709e-5,NA
Zedo,1.2207254771510709e-5,Zedo,1.2207254771510709e-5,NA
AdSame,6.103627385755354e-6,Adsame,6.103627385755354e-6,CN
Adsnative,6.103627385755354e-6,Adsnative,6.103627385755354e-6,NA
Appier Inc,6.103627385755354e-6,Appier Inc,6.103627385755354e-6,NA
Chitika,6.103627385755354e-6,Chitika,6.103627385755354e-6,US
Cxense Asa,6.103627385755354e-6,Cxense Asa,6.103627385755354e-6,NA
Dunnhumby,6.103627385755354e-6,"Sociomantic
",6.103627385755354e-6,NA
Easytouch,6.103627385755354e-6,Easytouch,6.103627385755354e-6,NA
Electronicarts,6.103627385755354e-6,Electronicarts,6.103627385755354e-6,NA
Encore Media Metrics,6.103627385755354e-6,Flashtalking,6.103627385755354e-6,NA
Ensighten,6.103627385755354e-6,Ensighten,6.103627385755354e-6,US
Finderly,6.103627385755354e-6,Finderly,6.103627385755354e-6,NA
Flipps,6.103627385755354e-6,Flipps,6.103627385755354e-6,NA
Improve Digital,6.103627385755354e-6,Improve Digital,6.103627385755354e-6,NL
iPinYou,6.103627385755354e-6,Ipinyou,6.103627385755354e-6,CN
jQuery Foundation,6.103627385755354e-6,Jquery Foundation,6.103627385755354e-6,US
Jsdelivr,6.103627385755354e-6,Jsdelivr,6.103627385755354e-6,NA
Leanplum,6.103627385755354e-6,Leanplum,6.103627385755354e-6,NA
Liftoff,6.103627385755354e-6,Liftoff,6.103627385755354e-6,NA
"Manage
",6.103627385755354e-6,"Manage
",6.103627385755354e-6,NA
MediaAV,6.103627385755354e-6,Mediaav,6.103627385755354e-6,CN
Mediametrie,6.103627385755354e-6,Mediametrie,6.103627385755354e-6,NA
Monotype Imaging,6.103627385755354e-6,Monotype Imaging,6.103627385755354e-6,US
National-Lottery,6.103627385755354e-6,National-Lottery,6.103627385755354e-6,NA
Nielsen Online,6.103627385755354e-6,Exelate,6.103627385755354e-6,US
nielson,6.103627385755354e-6,Exelate,6.103627385755354e-6,NA
Opt,6.103627385755354e-6,Opt,6.103627385755354e-6,NA
ReadSpeaker,6.103627385755354e-6,Readspeaker,6.103627385755354e-6,NL
Runkeeper,6.103627385755354e-6,Runkeeper,6.103627385755354e-6,NA
Samsunghealth,6.103627385755354e-6,Samsunghealth,6.103627385755354e-6,NA
Share This,6.103627385755354e-6,Share This,6.103627385755354e-6,US
Tapsense,6.103627385755354e-6,Tapsense,6.103627385755354e-6,NA
The E.W. Scripps Company,6.103627385755354e-6,The E.w. Scripps Company,6.103627385755354e-6,US
Tinder,6.103627385755354e-6,Tinder,6.103627385755354e-6,NA
Tns,6.103627385755354e-6,Tns,6.103627385755354e-6,NA
Triplelift,6.103627385755354e-6,Triplelift,6.103627385755354e-6,NA
Turn,6.103627385755354e-6,Turn,6.103627385755354e-6,US
Xplus Two,6.103627385755354e-6,Rocketfuel,6.103627385755354e-6,US
